"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_vianant","Descripcio_tipus_vehicle","Descripcio_model","Descripcio_marca","Descripcio_color","Descripcio_carnet","Antiguitat_carnet","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud_WGS84","Latitud_WGS84"
"2023S004537    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0601 0601","Dimecres","2023",7,"Juliol","26","14","Tarda","No és causa del  vianant","Turisme","CLIO","RENAULT","Gris","B","1","430411.85 ","4582420.48","2.166541924","41.388457894"
"2023S001409    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0601 0601","Divendres","2023",3,"Març","10","16","Tarda","No és causa del  vianant","Autobús","LION'S CITY 12G EFFICI","MAN","Vermell","D","18","430452.15 ","4582422.95","2.167023614","41.388483628"
"2023S001409    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0601 0601","Divendres","2023",3,"Març","10","16","Tarda","No és causa del  vianant","Bicicleta","Desconegut","--------","Verd","Desconegut","Desconegut","430452.15 ","4582422.95","2.167023614","41.388483628"
"2023S001835    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604","Dijous","2023",3,"Març","30","18","Tarda","Desobeir el senyal del semàfor","Taxi","TOYOTA COROLLA","TOYOTA","Negre/Groc","B","4","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S001930    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604","Dimarts","2023",4,"Abril","4","12","Matí","No és causa del  vianant","Ciclomotor","NOVA 3000","EMCO","Verd","A","40","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S001930    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604","Dimarts","2023",4,"Abril","4","12","Matí","No és causa del  vianant","Turisme","GLA 250 E","MERCEDES-BENZ","Blau","B","41","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S001937    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604","Dimarts","2023",4,"Abril","4","17","Tarda","No és causa del  vianant","Furgoneta","KANGOO","RENAULT","Blanc","B","31","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S001937    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604","Dimarts","2023",4,"Abril","4","17","Tarda","No és causa del  vianant","Motocicleta","S02","SILENCE","Altres","B","30","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S007239    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604","Dimarts","2023",12,"Desembre","5","19","Tarda","No és causa del  vianant","Tot terreny","LAND CRUISER","TOYOTA","Negre","B","39","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S007239    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604","Dimarts","2023",12,"Desembre","5","19","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","M-365","XIAOMI","Negre","Desconegut","Desconegut","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S001029    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604","Diumenge","2023",2,"Febrer","19","17","Tarda","No és causa del  vianant","Motocicleta","PES125","HONDA","Blanc","B","5","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S001029    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604","Diumenge","2023",2,"Febrer","19","17","Tarda","No és causa del  vianant","Turisme","A 180","MERCEDES","Gris","B","11","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S005198    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604","Divendres","2023",9,"Setembre","1","15","Tarda","No és causa del  vianant","Motocicleta","KTM 125 DUKE","KTM","Taronja","AM","36","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S005198    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604","Divendres","2023",9,"Setembre","1","15","Tarda","No és causa del  vianant","Taxi","TOYOTA PRIUS PLUS","TOYOTA","Negre/Groc","B","43","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S007286    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604","Divendres","2023",12,"Desembre","8","09","Matí","No és causa del  vianant","Autobús articulat","HYBRID H18","SOLARIS","Desconegut","D","31","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S003618    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0606 0606","Dissabte","2023",6,"Juny","17","17","Tarda","No és causa del  vianant","Motocicleta","SH 150","HONDA","Negre","A","34","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S003618    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0606 0606","Dissabte","2023",6,"Juny","17","17","Tarda","No és causa del  vianant","Motocicleta","SH 150","HONDA","Negre","A2","6","430311.08 ","4582286.33","2.165352193","41.387240918"
"2023S003967    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0608 0608","Divendres","2023",6,"Juny","30","21","Tarda","No és causa del  vianant","Furgoneta","BERL. HDI90 FG 600","CITROEN","Blanc","B","29","430335.3  ","4582343.66","2.165635253","41.38775937"
"2023S003967    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0608 0608","Divendres","2023",6,"Juny","30","21","Tarda","No és causa del  vianant","Motocicleta","HW 125","YAMAHA","Blanc","Es desconeix","Desconegut","430335.3  ","4582343.66","2.165635253","41.38775937"
"2023S005253    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0609 0609","Dilluns","2023",9,"Setembre","4","17","Tarda","No és causa del  vianant","Turisme","Desconegut","MERCEDES","Gris","Desconegut","Desconegut","430531.07 ","4582463.6 ","2.167962805","41.388856573"
"2023S005253    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0609 0609","Dilluns","2023",9,"Setembre","4","17","Tarda","No és causa del  vianant","Turisme","SANDERO","DACIA","Gris","B","14","430531.07 ","4582463.6 ","2.167962805","41.388856573"
"2023S002870    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0609 0609","Dissabte","2023",5,"Maig","13","21","Tarda","No és causa del  vianant","Motocicleta","TIGER SPORT","TRIUMPH","Desconegut","A","2","430495.65 ","4582501.94","2.16753479","41.389198828"
"2023S002870    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0609 0609","Dissabte","2023",5,"Maig","13","21","Tarda","No és causa del  vianant","Turisme","TOYOTA COROLLA","TOYOTA","Negre/Groc","B","8","430495.65 ","4582501.94","2.16753479","41.389198828"
"2023S006690    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0611 0611","Dissabte","2023",11,"Novembre","11","07","Matí","No és causa del  vianant","Bicicleta","Desconegut","BICING","Vermell","Desconegut","Desconegut","430557.69 ","4582525.42","2.168274082","41.389415667"
"2023S006690    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0611 0611","Dissabte","2023",11,"Novembre","11","07","Matí","No és causa del  vianant","Turisme","IONIQ","HYUNDAI","Blau","B","41","430557.69 ","4582525.42","2.168274082","41.389415667"
"2023S007175    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0611 0611","Dissabte","2023",12,"Desembre","2","04","Nit","Creuar per fora pas de vianants","Veh. mobilitat personal amb motor","M-365","XIAOMI","Negre","B","3","430557.69 ","4582525.42","2.168274082","41.389415667"
"2023S003920    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0619 0619","Dijous","2023",6,"Juny","29","15","Tarda","No és causa del  vianant","Motocicleta","SH125AD","HONDA","Blanc","B","19","430649.6  ","4582652.56","2.169358745","41.390568712"
"2023S003920    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0619 0619","Dijous","2023",6,"Juny","29","15","Tarda","No és causa del  vianant","Motocicleta","WW125A","HONDA","Vermell","B","15","430649.6  ","4582652.56","2.169358745","41.390568712"
"2023S004954    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0619 0619","Dijous","2023",8,"Agost","17","18","Tarda","No és causa del  vianant","Motocicleta","YP125R","YAMAHA","Blanc","B","20","430694.58 ","4582659.98","2.169895858","41.390639421"
"2023S004954    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0619 0619","Dijous","2023",8,"Agost","17","18","Tarda","No és causa del  vianant","Turisme","GLA 180","MERCEDES-BENZ","Negre","B","62","430694.58 ","4582659.98","2.169895858","41.390639421"
"2023S000209    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0622 0622","Dijous","2023",1,"Gener","12","17","Tarda","No és causa del  vianant","Ciclomotor","SYMPHONY 50 SR","SYM","Gris","AM","1","430445.18 ","4582380.14","2.166945174","41.388097448"
"2023S000209    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0622 0622","Dijous","2023",1,"Gener","12","17","Tarda","No és causa del  vianant","Turisme","TOYOTA COROLLA","TOYOTA","Negre","B","3","430445.18 ","4582380.14","2.166945174","41.388097448"
"2023S005529    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0622 0622","Dijous","2023",6,"Juny","29","18","Tarda","No és causa del  vianant","Taxi","TOYOTA COROLLA","TOYOTA","Negre/Groc","B","6","430418.29 ","4582353.68","2.166626622","41.387856804"
"2023S006021    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0623 0623","Dimecres","2023",10,"Octubre","11","08","Matí","No és causa del  vianant","Bicicleta","AFX","CONOR","Verd","B","30","430694.58 ","4582659.98","2.169895858","41.390639421"
"2023S006021    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0623 0623","Dimecres","2023",10,"Octubre","11","08","Matí","No és causa del  vianant","Turisme","307 1.6","PEUGEOT","Gris","B","11","430694.58 ","4582659.98","2.169895858","41.390639421"
"2023S004999    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0627 0627","Dilluns","2023",8,"Agost","21","16","Tarda","No és causa del  vianant","Ciclomotor","NOVA 3000","EMCO","Verd","B","1","430713.85 ","4582715.3 ","2.170119996","41.391139332"
"2023S004999    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0627 0627","Dilluns","2023",8,"Agost","21","16","Tarda","No és causa del  vianant","Turisme","IONIQ","HYUNDAI","Blau","B","2","430713.85 ","4582715.3 ","2.170119996","41.391139332"
"2023S002374    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0629 0629","Dijous","2023",4,"Abril","20","21","Tarda","No és causa del  vianant","Motocicleta","C EVOLUTION","BMW","Negre","B","38","430713.85 ","4582715.3 ","2.170119996","41.391139332"
"2023S002374    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0629 0629","Dijous","2023",4,"Abril","20","21","Tarda","No és causa del  vianant","Turisme","B 180 CDI","MERCEDES-BENZ","Gris","B","61","430713.85 ","4582715.3 ","2.170119996","41.391139332"
"2023S004140    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0629B0629B","Dissabte","2023",7,"Juliol","8","19","Tarda","No és causa del  vianant","Tot terreny","X6 M50D","BMW","Negre","B","35","430773.34 ","4582701.12","2.170833127","41.391016743"
"2023S004140    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0629B0629B","Dissabte","2023",7,"Juliol","8","19","Tarda","No és causa del  vianant","Turisme","KUGA","FORD","Vermell","B","40","430773.34 ","4582701.12","2.170833127","41.391016743"
"2023S004140    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0629B0629B","Dissabte","2023",7,"Juliol","8","19","Tarda","No és causa del  vianant","Turisme","LEON","SEAT","Blau","B","43","430773.34 ","4582701.12","2.170833127","41.391016743"
"2023S003715    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0631 0631","Dimecres","2023",6,"Juny","21","13","Matí","No és causa del  vianant","Camió rígid <= 3,5 tones","35C14","IVECO BUS","Blanc","C","20","430743.49 ","4582744.36","2.17047117","41.391403621"
"2023S003715    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0631 0631","Dimecres","2023",6,"Juny","21","13","Matí","No és causa del  vianant","Motocicleta","SH 125","HONDA","Blau","B","32","430743.49 ","4582744.36","2.17047117","41.391403621"
"2023S003461    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0634 0634","Dissabte","2023",6,"Juny","10","14","Tarda","Desobeir el senyal del semàfor","Autobús","LION'S CITY 12C EFFICI","MAN","Vermell","D","23","430615.98 ","4582547.21","2.168968723","41.389616956"
"2023S004026    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0638 0638","Dilluns","2023",7,"Juliol","3","18","Tarda","No és causa del  vianant","Turisme","C4 CACTUS BLUEHDI 100","CITROEN","Desconegut","B","14","430638.89 ","4582569.29","2.169240193","41.389817801"
"2023S004026    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0638 0638","Dilluns","2023",7,"Juliol","3","18","Tarda","No és causa del  vianant","Turisme","CHEVROLET AVEO","CHEVROLET","Blanc","B","13","430638.89 ","4582569.29","2.169240193","41.389817801"
"2023S004026    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0638 0638","Dilluns","2023",7,"Juliol","3","18","Tarda","No és causa del  vianant","Turisme","GOLF","VOLKSWAGEN","Negre","B","10","430638.89 ","4582569.29","2.169240193","41.389817801"
"2023S004026    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0638 0638","Dilluns","2023",7,"Juliol","3","18","Tarda","No és causa del  vianant","Turisme","PASSAT","VOLKSWAGEN","Blanc","B","21","430638.89 ","4582569.29","2.169240193","41.389817801"
"2023S007040    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0638 0638","Dilluns","2023",11,"Novembre","27","08","Matí","No és causa del  vianant","Motocicleta","SYMPHONY 125 SR","SYM","Gris","B","4","430649.04 ","4582579.25","2.169360445","41.389908383"
"2023S007040    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0638 0638","Dilluns","2023",11,"Novembre","27","08","Matí","No és causa del  vianant","Taxi","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","430649.04 ","4582579.25","2.169360445","41.389908383"
"2023S005004    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0641 0641","Dilluns","2023",8,"Agost","21","17","Tarda","No és causa del  vianant","Turisme","FIAT 500 ABARTH","FIAT","Blanc","B","17","430835.49 ","4582761.9 ","2.171569504","41.39156952"
"2023S005004    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0641 0641","Dilluns","2023",8,"Agost","21","17","Tarda","No és causa del  vianant","Turisme","GOLF","VOLKSWAGEN","Blanc","B","28","430835.49 ","4582761.9 ","2.171569504","41.39156952"
"2023S005540    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0641 0641","Dimecres","2023",9,"Setembre","20","06","Matí","No és causa del  vianant","Turisme","CRÑV 20","HONDA","Gris","B","6","430829.3  ","4582828.58","2.17148785","41.392169553"
"2023S005540    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0641 0641","Dimecres","2023",9,"Setembre","20","06","Matí","No és causa del  vianant","Turisme","NISSAN NOTE","NISSAN","Blanc","B","23","430829.3  ","4582828.58","2.17148785","41.392169553"
"2023S004050    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0643 0643","Dimarts","2023",7,"Juliol","4","18","Tarda","No és causa del  vianant","Turisme","ARONA","SEAT","Vermell","B","43","430874.03 ","4582799.68","2.172026137","41.391913108"
"2023S004050    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0643 0643","Dimarts","2023",7,"Juliol","4","18","Tarda","No és causa del  vianant","Turisme","DUSTER","DACIA","Taronja","B","15","430874.03 ","4582799.68","2.172026137","41.391913108"
"2023S004050    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0643 0643","Dimarts","2023",7,"Juliol","4","18","Tarda","No és causa del  vianant","Turisme","FIESTA","FORD","Desconegut","B","9","430874.03 ","4582799.68","2.172026137","41.391913108"
"2023S005668    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0643 0643","Dimarts","2023",9,"Setembre","26","13","Matí","No és causa del  vianant","Furgoneta","PROACE","TOYOTA","Desconegut","B","11","430886.26 ","4582847.07","2.172167","41.392340987"
"2023S005668    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0643 0643","Dimarts","2023",9,"Setembre","26","13","Matí","No és causa del  vianant","Turisme","DOKKER","DACIA","Blanc","B","37","430886.26 ","4582847.07","2.172167","41.392340987"
"2023S005672    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0643 0643","Dimarts","2023",9,"Setembre","26","14","Tarda","No és causa del  vianant","Furgoneta","DOKKER","DACIA","Blanc","B","42","430884.28 ","4582809.76","2.172147579","41.392004777"
"2023S005672    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0643 0643","Dimarts","2023",9,"Setembre","26","14","Tarda","No és causa del  vianant","Turisme","COOPER SE","MINI","Vermell","B","7","430884.28 ","4582809.76","2.172147579","41.392004777"
"2023S005672    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0643 0643","Dimarts","2023",9,"Setembre","26","14","Tarda","No és causa del  vianant","Turisme","ION","PEUGEOT","Blanc","B","1","430884.28 ","4582809.76","2.172147579","41.392004777"
"2023S005775    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0643 0643","Dissabte","2023",9,"Setembre","30","16","Tarda","No és causa del  vianant","Ciclomotor","NOVA 3000","EMCO","Verd","B","13","430874.03 ","4582799.68","2.172026137","41.391913108"
"2023S005775    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0643 0643","Dissabte","2023",9,"Setembre","30","16","Tarda","No és causa del  vianant","Turisme","ALTEA XL","SEAT","Gris","B","23","430874.03 ","4582799.68","2.172026137","41.391913108"
"2023S005775    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0643 0643","Dissabte","2023",9,"Setembre","30","16","Tarda","No és causa del  vianant","Turisme","SANDERO","DACIA","Verd","B","42","430874.03 ","4582799.68","2.172026137","41.391913108"
"2023S003851    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0645 0645","Dimarts","2023",6,"Juny","27","12","Matí","No és causa del  vianant","Furgoneta","MOVANO","OPEL","Desconegut","B","12","430973.07 ","4582896.51","2.173199642","41.392793737"
"2023S003851    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0645 0645","Dimarts","2023",6,"Juny","27","12","Matí","No és causa del  vianant","Motocicleta","AGILITY CITY 125","KYMCO","Desconegut","B","23","430973.07 ","4582896.51","2.173199642","41.392793737"
"2023S003063    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0645 0645","Dimecres","2023",5,"Maig","24","08","Matí","No és causa del  vianant","Furgoneta","MASTER 125.35","RENAULT","Blanc","B","44","430886.26 ","4582847.07","2.172167","41.392340987"
"2023S003063    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0645 0645","Dimecres","2023",5,"Maig","24","08","Matí","No és causa del  vianant","Motocicleta","STREET TRIPLE A","TRIUMPH","Gris","A2","1","430886.26 ","4582847.07","2.172167","41.392340987"
"2023S002867    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0645 0645","Dissabte","2023",5,"Maig","13","19","Tarda","No és causa del  vianant","Motocicleta","SYMPHONY","SYM","Gris","A2","15","430886.26 ","4582847.07","2.172167","41.392340987"
"2023S002867    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0645 0645","Dissabte","2023",5,"Maig","13","19","Tarda","No és causa del  vianant","Turisme","STONIC","KIA","Desconegut","B","13","430886.26 ","4582847.07","2.172167","41.392340987"
"2023S006091    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0645 0645","Dissabte","2023",10,"Octubre","14","18","Tarda","No és causa del  vianant","Motocicleta","S02","SILENCE","Desconegut","B","24","430886.26 ","4582847.07","2.172167","41.392340987"
"2023S004060    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0647 0647","Dilluns","2023",7,"Juliol","3","10","Matí","No és causa del  vianant","Turisme","CEED","KIA","Desconegut","B","15","430934.78 ","4582858.79","2.17274598","41.392450716"
"2023S004060    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0647 0647","Dilluns","2023",7,"Juliol","3","10","Matí","No és causa del  vianant","Turisme","TRANSIT COURIER","FORD","Vermell","B","14","430934.78 ","4582858.79","2.17274598","41.392450716"
"2023S001185    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0647 0647","Dimarts","2023",2,"Febrer","28","12","Matí","No és causa del  vianant","Furgoneta","DEFENDER 110","LAND ROVER","Blanc","B","35","430886.26 ","4582847.07","2.172167","41.392340987"
"2023S004974    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0647 0647","Dissabte","2023",8,"Agost","19","06","Matí","No és causa del  vianant","Turisme","208 5P ALLURE PACK ELÉ","PEUGEOT","granate","B","9","430889.32 ","4582887.34","2.172199001","41.392703949"
